,M1,M2,M3,M4,M5,M6,M7,M8,M1M1,M1M2,M1M3,M1M4,M1M5,M1M6,M1M7,M1M8,M2M2,M2M3,M2M4,M2M5,M2M6,M2M7,M2M8,M3M3,M3M4,M3M5,M3M6,M3M7,M3M8,M4M4,M4M5,M4M6,M4M7,M4M8,M5M5,M5M6,M5M7,M5M8,M6M6,M6M7,M6M8,M7M7,M7M8,M8M8
97,67.42035869314142,-36.89763625237671,-10010.32590211497,-393.81171413139447,178.36194353305865,-129.87594855234235,-483.48813384837257,-4555.194033895631,1361.4355610127038,369357.36390398286,14530.721379945153,-6581.134113749752,4792.115507616719,17839.569295077672,168075.8925216775,-50233.75411129716,100206624.66655388,3942183.602525794,-1785461.1833005445,1300100.5718552638,4839873.789627593,45598976.826665014,-13628413.660465894,155087.66618710716,-70241.02271856081,51146.66992383874,190403.29075301668,1793888.7706895398,-536149.2719618495,31812.98290089,-23164.926601995317,-86235.88322836733,-812473.2610558182,242828.2926572459,16867.762012370677,62793.479997359245,591610.1459921658,-176817.73487941528,233760.77557218182,2202382.262765439,-658237.9387488443,20749792.686438352,-6201603.14505842,1853506.7867899756
98,67.42035869314142,-59.41716188068248,-10010.32590211497,-393.81171413139447,178.36194353305865,-124.92682792345573,-483.48813384837257,-4555.194033895631,3530.399125955227,594785.1546043541,23399.174369054115,-10597.760472256892,7422.797557968133,28727.49271625783,270656.7013098957,-209766.29637030166,100206624.66655388,3942183.602525794,-1785461.1833005445,1250558.2614312286,4839873.789627593,45598976.826665014,-35340445.81535366,155087.66618710716,-70241.02271856081,49197.648245533856,190403.29075301668,1793888.7706895398,-1390312.5313604048,31812.98290089,-22282.191827847546,-86235.88322836733,-812473.2610558182,629688.8495527859,15606.712335016718,60400.638900308375,569065.9412304317,-441041.5641093272,233760.77557218182,2202382.262765439,-1706906.0851480183,20749792.686438352,-16081653.035821602,12463717.988545433
99,67.42035869314142,-36.89763625237671,-10010.32590211497,-393.81171413139447,178.36194353305865,-124.92682792345573,-483.48813384837257,-4555.194033895631,1361.4355610127038,369357.36390398286,14530.721379945153,-6581.134113749752,4609.504654882927,17839.569295077672,168075.8925216775,-50233.75411129716,100206624.66655388,3942183.602525794,-1785461.1833005445,1250558.2614312286,4839873.789627593,45598976.826665014,-13628413.660465894,155087.66618710716,-70241.02271856081,49197.648245533856,190403.29075301668,1793888.7706895398,-536149.2719618495,31812.98290089,-22282.191827847546,-86235.88322836733,-812473.2610558182,242828.2926572459,15606.712335016718,60400.638900308375,569065.9412304317,-170079.82605950747,233760.77557218182,2202382.262765439,-658237.9387488443,20749792.686438352,-6201603.14505842,1853506.7867899756
100,56.944779245177656,-57.24824351461422,-21687.676148282684,-922.8169738837049,187.08363160388774,-135.6548015417509,-323.3363812077558,-5429.738728993245,3277.3613855085687,1241581.3654029777,52829.65084031373,-10710.209299657741,7765.99911258882,18510.439888515735,310843.00497813715,-187623.18268298797,470355296.71278965,20013755.67372803,-4057409.214869741,2942037.4037970523,7012414.722591482,117758415.12419353,-71078352.34979688,851591.1672878786,-172643.95077987356,125184.55345155313,298380.3008526492,5010655.0628687,-3024404.716098324,35000.28521409918,-25378.792916935432,-60490.94442600599,-1015815.2400803339,613140.6700792921,18402.225181331825,43862.13262396603,736570.1297051375,-444589.8083317627,104546.41541252716,1755632.071536275,-1059690.1703003773,29482062.665129177,-17795216.043802835,10741097.651222644
101,56.944779245177656,-24.101441121353876,-21687.676148282684,-922.8169738837049,187.08363160388774,-135.6548015417509,-323.3363812077558,-5429.738728993245,580.8794641260876,522704.2497468259,22241.21896184407,-4508.985131870159,3269.4762121874546,7792.872754070358,130864.52828116552,-14000.03220323849,470355296.71278965,20013755.67372803,-4057409.214869741,2942037.4037970523,7012414.722591482,117758415.12419353,-12597925.699154576,851591.1672878786,-172643.95077987356,125184.55345155313,298380.3008526492,5010655.0628687,-536045.4292760242,35000.28521409918,-25378.792916935432,-60490.94442600599,-1015815.2400803339,108673.03967282869,18402.225181331825,43862.13262396603,736570.1297051375,-78799.08842570303,104546.41541252716,1755632.071536275,-187819.46384842953,29482062.665129177,-3154023.72324226,337420.9518434106
102,56.944779245177656,-57.24824351461422,-21687.676148282684,-922.8169738837049,187.08363160388774,-131.60752932094587,-323.3363812077558,-5429.738728993245,3277.3613855085687,1241581.3654029777,52829.65084031373,-10710.209299657741,7534.29988692224,18510.439888515735,310843.00497813715,-187623.18268298797,470355296.71278965,20013755.67372803,-4057409.214869741,2854261.4745882917,7012414.722591482,117758415.12419353,-71078352.34979688,851591.1672878786,-172643.95077987356,121449.66194826624,298380.3008526492,5010655.0628687,-3024404.716098324,35000.28521409918,-24621.61453177769,-60490.94442600599,-1015815.2400803339,613140.6700792921,17320.54177396363,42553.50227032825,714594.4989810538,-431325.43463865475,104546.41541252716,1755632.071536275,-1059690.1703003773,29482062.665129177,-17795216.043802835,10741097.651222644
103,56.944779245177656,-24.101441121353876,-21687.676148282684,-922.8169738837049,187.08363160388774,-131.60752932094587,-323.3363812077558,-5429.738728993245,580.8794641260876,522704.2497468259,22241.21896184407,-4508.985131870159,3171.931119055631,7792.872754070358,130864.52828116552,-14000.03220323849,470355296.71278965,20013755.67372803,-4057409.214869741,2854261.4745882917,7012414.722591482,117758415.12419353,-12597925.699154576,851591.1672878786,-172643.95077987356,121449.66194826624,298380.3008526492,5010655.0628687,-536045.4292760242,35000.28521409918,-24621.61453177769,-60490.94442600599,-1015815.2400803339,108673.03967282869,17320.54177396363,42553.50227032825,714594.4989810538,-76448.11110690939,104546.41541252716,1755632.071536275,-187819.46384842953,29482062.665129177,-3154023.72324226,337420.9518434106
104,24.616484217540275,-25.47559511648772,-4918.209668178834,-1923.7643729216156,115.33819345289642,-109.20640273873435,-56803.011827199996,-1939.899531303139,649.005946539213,125294.31820451941,49009.042264074975,-2938.3091178731243,2782.098100300092,1447090.5307068105,49420.09502614306,-16533.812722225866,24188786.34016776,9461476.538201082,-567257.4181503159,537099.9857766748,279369121.9502117,9540832.630150687,-3191947.320974713,3700869.362522497,-221883.50740182327,210087.3868837067,109275610.42781252,3731909.605368319,-1248534.5177664089,13302.898868977758,-12595.669205375061,-6551556.766832757,-223744.50742062452,74855.1734140199,11926.038399134646,6203252.586374294,211849.4494881726,-70875.6047775948,3226582152.6410227,110192136.02019192,-36865492.457190044,3763210.191550138,-1259006.3315043694,421208.71864325984
105,24.616484217540275,-9.69081090856982,-4918.209668178834,-1923.7643729216156,115.33819345289642,-109.20640273873435,-56803.011827199996,-1939.899531303139,93.91181606565581,47661.439903021,18642.83677062677,-1117.7206232880646,1058.2985989461959,550467.2466546502,18799.19953948194,-910.0816515726598,24188786.34016776,9461476.538201082,-567257.4181503159,537099.9857766748,279369121.9502117,9540832.630150687,-461878.0017303408,3700869.362522497,-221883.50740182327,210087.3868837067,109275610.42781252,3731909.605368319,-180664.20594347647,13302.898868977758,-12595.669205375061,-6551556.766832757,-223744.50742062452,10831.619208893437,11926.038399134646,6203252.586374294,211849.4494881726,-10255.771607191951,3226582152.6410227,110192136.02019192,-5334473.998691278,3763210.191550138,-182179.4879695923,8819.42919674957
106,24.616484217540275,-25.47559511648772,-4918.209668178834,-1923.7643729216156,115.33819345289642,-55.56244505111768,-56803.011827199996,-1939.899531303139,649.005946539213,125294.31820451941,49009.042264074975,-2938.3091178731243,1415.4863538043708,1447090.5307068105,49420.09502614306,-16533.812722225866,24188786.34016776,9461476.538201082,-567257.4181503159,273267.7544380622,279369121.9502117,9540832.630150687,-3191947.320974713,3700869.362522497,-221883.50740182327,106889.05226175512,109275610.42781252,3731909.605368319,-1248534.5177664089,13302.898868977758,-6408.472036021738,-6551556.766832757,-223744.50742062452,74855.1734140199,3087.1853000584715,3156114.2233867873,107785.56111271959,-36060.35724243364,3226582152.6410227,110192136.02019192,-36865492.457190044,3763210.191550138,-1259006.3315043694,421208.71864325984
107,24.616484217540275,-9.69081090856982,-4918.209668178834,-1923.7643729216156,115.33819345289642,-55.56244505111768,-56803.011827199996,-1939.899531303139,93.91181606565581,47661.439903021,18642.83677062677,-1117.7206232880646,538.4451486081823,550467.2466546502,18799.19953948194,-910.0816515726598,24188786.34016776,9461476.538201082,-567257.4181503159,273267.7544380622,279369121.9502117,9540832.630150687,-461878.0017303408,3700869.362522497,-221883.50740182327,106889.05226175512,109275610.42781252,3731909.605368319,-180664.20594347647,13302.898868977758,-6408.472036021738,-6551556.766832757,-223744.50742062452,10831.619208893437,3087.1853000584715,3156114.2233867873,107785.56111271959,-5217.9701197986715,3226582152.6410227,110192136.02019192,-5334473.998691278,3763210.191550138,-182179.4879695923,8819.42919674957
108,170.19079080307918,-129.59300724373017,-5088.8706351649635,-3919.1334251925555,10.811885963322254,-8.349174747183914,-30.980749899027874,-2733.692933320508,16794.3475264735,659482.0490853388,507892.2863601239,-1401.1448159632055,1081.994663490974,4014.888546080912,354267.48810993857,-2176430.000652002,25896604.341444258,19943963.00275588,-55020.28898950287,42487.87019880508,157657.02841655284,13911409.693932706,-85464261.96422632,15359606.804461531,-42373.223668226456,32721.529824462083,121417.69246681103,10713707.349189086,-65819288.74530221,116.89687808388479,-90.2703252544024,-334.9603349664968,-29556.376253801238,181578.57028463465,69.70871895901358,258.6636947057841,22824.080005434706,-140218.94226346316,959.8068643061156,84691.85706794255,-520301.48043503286,7473077.053686484,-45910589.152849354,282050108.83996654
